timestamp,page_id,status,qa_count,tokens_input,tokens_output,cost_usd
2026-02-10T01:12:26.748083,1990-bmw-m3-electrical-troubleshooting-manual-6581-01,success,10,1957,718,0.0166
2026-02-10T01:12:39.741567,1990-bmw-m3-electrical-troubleshooting-manual-7000-00,success,8,1892,616,0.0149
2026-02-10T01:12:50.049244,1990-bmw-m3-electrical-troubleshooting-manual-7000-01,success,8,1892,540,0.0138
2026-02-10T01:13:00.988259,1990-bmw-m3-electrical-troubleshooting-manual-7000-02,success,8,1892,542,0.0138
2026-02-10T01:13:10.884624,1990-bmw-m3-electrical-troubleshooting-manual-7000-03,success,8,1892,537,0.0137
2026-02-10T01:13:21.340575,1990-bmw-m3-electrical-troubleshooting-manual-7000-04,success,8,1892,545,0.0139
2026-02-10T01:13:31.808231,1990-bmw-m3-electrical-troubleshooting-manual-7000-05,success,8,1892,532,0.0137
2026-02-10T01:13:43.148156,1990-bmw-m3-electrical-troubleshooting-manual-7000-06,success,8,1892,604,0.0147
2026-02-10T01:13:54.406990,1990-bmw-m3-electrical-troubleshooting-manual-7000-07,success,8,1892,561,0.0141
2026-02-10T01:14:05.572034,1990-bmw-m3-electrical-troubleshooting-manual-7000-08,success,8,1892,596,0.0146
2026-02-10T01:14:16.634941,1990-bmw-m3-electrical-troubleshooting-manual-7000-09,success,8,1892,557,0.0140
2026-02-10T01:14:28.302495,1990-bmw-m3-electrical-troubleshooting-manual-7000-10,success,8,1892,580,0.0144
2026-02-10T01:14:38.376956,1990-bmw-m3-electrical-troubleshooting-manual-7000-11,success,8,1892,499,0.0132
2026-02-10T01:14:49.026452,1990-bmw-m3-electrical-troubleshooting-manual-7000-12,success,8,1892,553,0.0140
2026-02-10T01:15:00.149179,1990-bmw-m3-electrical-troubleshooting-manual-8000-00,success,6,1892,533,0.0137
2026-02-10T01:15:09.787601,1990-bmw-m3-electrical-troubleshooting-manual-8000-01,success,6,1892,442,0.0123
2026-02-10T01:15:21.228644,1990-bmw-m3-electrical-troubleshooting-manual-8000-02,success,8,1892,565,0.0142
2026-02-10T01:15:32.719225,1990-bmw-m3-electrical-troubleshooting-manual-8000-03,success,8,1892,528,0.0136
2026-02-10T01:15:43.155417,1990-bmw-m3-electrical-troubleshooting-manual-8000-04,success,8,1892,509,0.0133
2026-02-10T01:15:52.890902,1990-bmw-m3-electrical-troubleshooting-manual-8000-05,success,8,1892,463,0.0126
2026-02-10T01:16:03.445100,1990-bmw-m3-electrical-troubleshooting-manual-8000-06,success,8,1892,514,0.0134
2026-02-10T01:16:15.830102,1990-bmw-m3-electrical-troubleshooting-manual-8500-00,success,8,1898,587,0.0145
2026-02-10T01:16:25.751401,1990-bmw-m3-electrical-troubleshooting-manual-8500-01,success,10,1957,610,0.0150
2026-02-10T01:16:36.724736,1990-bmw-m3-electrical-troubleshooting-manual-8500-02,success,8,1892,573,0.0143
2026-02-10T01:16:50.240233,1990-bmw-m3-electrical-troubleshooting-manual-8500-03,success,10,1957,748,0.0171
2026-02-10T01:17:00.952446,1990-bmw-m3-electrical-troubleshooting-manual-8500-04,success,10,1957,613,0.0151
2026-02-10T01:17:12.869606,1990-bmw-m3-electrical-troubleshooting-manual-8500-05,success,10,1957,631,0.0153
2026-02-10T01:17:23.932251,1990-bmw-m3-electrical-troubleshooting-manual-8500-06,success,8,1898,556,0.0140
2026-02-10T01:17:31.809618,1990-bmw-m3-electrical-troubleshooting-manual-8500-07,success,8,1892,398,0.0116
2026-02-10T01:17:43.799839,1990-bmw-m3-electrical-troubleshooting-manual-8500-08,success,10,1957,651,0.0156
2026-02-10T01:17:58.441430,1990-bmw-m3-electrical-troubleshooting-manual-8500-09,success,10,1957,727,0.0168
2026-02-10T01:18:10.629500,1990-bmw-m3-electrical-troubleshooting-manual-8500-10,success,10,1957,713,0.0166
2026-02-10T01:18:21.074862,1990-bmw-m3-electrical-troubleshooting-manual-8500-11,success,10,1957,598,0.0148
2026-02-10T01:18:31.278180,1990-bmw-m3-electrical-troubleshooting-manual-9005-00,success,8,1892,526,0.0136
2026-02-10T01:18:43.101139,1990-bmw-m3-electrical-troubleshooting-manual-9005-01,success,10,1909,626,0.0151
2026-02-10T01:18:54.461234,1990-bmw-m3-electrical-troubleshooting-manual-9005-02,success,10,1909,536,0.0138
2026-02-10T01:19:04.598529,1990-bmw-m3-electrical-troubleshooting-manual-9005-03,success,10,1909,494,0.0131
2026-02-10T01:19:14.753586,1990-bmw-m3-electrical-troubleshooting-manual-9005-04,success,10,1909,496,0.0132
2026-02-10T01:19:25.841673,1990-bmw-m3-electrical-troubleshooting-manual-9005-05,success,10,1909,501,0.0132
2026-02-10T01:19:33.271075,21-00-index-a_clutch,success,6,1745,362,0.0107
2026-02-10T01:19:50.578020,21-01_clutch,success,12,1891,789,0.0175
2026-02-10T01:20:08.195572,21-02_clutch,success,12,1891,808,0.0178
2026-02-10T01:20:22.015198,21-03_clutch,success,12,1891,709,0.0163
2026-02-10T01:20:38.716236,21-04_clutch,success,12,1891,773,0.0173
2026-02-10T01:20:58.278372,21-05_clutch,success,12,1891,847,0.0184
2026-02-10T01:21:12.304153,21-06_clutch,success,12,1891,738,0.0167
2026-02-10T01:21:26.634737,21-07_clutch,success,10,1789,669,0.0154
2026-02-10T01:21:35.546264,23-00-index-a_manual-t,success,6,1746,380,0.0109
2026-02-10T01:21:44.247295,23-00-index-b_manual-t,success,5,1746,320,0.0100
2026-02-10T01:21:52.238981,23-00-index-c_manual-t,success,6,1746,328,0.0102
2026-02-10T01:22:00.050036,23-00-index-d_manual-t,success,6,1746,324,0.0101
2026-02-10T01:22:08.269531,23-00-index-e_manual-t,success,6,1746,337,0.0103
2026-02-10T01:22:15.479880,23-00-index-f_manual-t,success,6,1746,318,0.0100
2026-02-10T01:22:24.803671,23-01_manual-t,success,8,1753,482,0.0125
2026-02-10T01:22:36.028567,23-02_manual-t,success,8,1753,537,0.0133
2026-02-10T01:22:53.800162,23-03_manual-t,success,12,1892,798,0.0176
2026-02-10T01:23:08.652868,23-03a_manual-t,success,12,1893,714,0.0164
2026-02-10T01:23:27.558526,23-03b_manual-t,success,12,1893,834,0.0182
2026-02-10T01:23:44.168011,23-04_manual-t,success,12,1892,812,0.0179
2026-02-10T01:23:58.811079,23-05_manual-t,success,12,1892,732,0.0167
2026-02-10T01:24:13.677474,23-06_manual-t,success,12,1892,777,0.0173
2026-02-10T01:24:26.090126,23-07_manual-t,success,12,1892,690,0.0160
2026-02-10T01:24:46.019139,23-08_manual-t,success,12,1892,868,0.0187
2026-02-10T01:25:02.714242,23-09_manual-t,success,12,1892,801,0.0177
2026-02-10T01:25:13.656605,23-101_manual-t,success,8,1753,529,0.0132
2026-02-10T01:25:23.630124,23-102_manual-t,success,8,1753,503,0.0128
2026-02-10T01:25:39.488769,23-103_manual-t,success,12,1892,784,0.0174
2026-02-10T01:25:58.023014,23-104_manual-t,success,12,1892,866,0.0187
2026-02-10T01:26:11.523169,23-105_manual-t,success,12,1892,818,0.0179
2026-02-10T01:26:26.930950,23-106_manual-t,success,12,1892,786,0.0175
2026-02-10T01:26:40.628413,23-107_manual-t,success,12,1892,791,0.0175
2026-02-10T01:26:54.232051,23-108_manual-t,success,12,1892,700,0.0162
2026-02-10T01:27:10.736822,23-109_manual-t,success,12,1892,814,0.0179
2026-02-10T01:27:28.021238,23-10_manual-t,success,12,1892,825,0.0181
2026-02-10T01:27:46.663383,23-110_manual-t,success,12,1892,781,0.0174
2026-02-10T01:28:02.246014,23-111_manual-t,success,12,1892,742,0.0168
2026-02-10T01:28:17.245783,23-112_manual-t,success,12,1892,863,0.0186
2026-02-10T01:28:33.346336,23-113_manual-t,success,12,1892,847,0.0184
2026-02-10T01:28:47.297259,23-114_manual-t,success,12,1892,685,0.0160
2026-02-10T01:29:05.415498,23-115_manual-t,success,12,1892,885,0.0190
2026-02-10T01:29:19.763220,23-116_manual-t,success,12,1892,760,0.0171
2026-02-10T01:29:30.592030,23-117_manual-t,success,8,1753,539,0.0133
2026-02-10T01:29:49.567205,23-118_manual-t,success,12,1892,825,0.0181
2026-02-10T01:30:05.592067,23-119_manual-t,success,12,1892,822,0.0180
2026-02-10T01:30:21.525506,23-11_manual-t,success,12,1892,779,0.0174
2026-02-10T01:30:38.609696,23-120_manual-t,success,12,1892,860,0.0186
2026-02-10T01:30:54.382019,23-121_manual-t,success,10,1789,712,0.0160
2026-02-10T01:31:12.618336,23-122_manual-t,success,10,1789,764,0.0168
2026-02-10T01:31:25.601718,23-12_manual-t,success,12,1892,659,0.0156
2026-02-10T01:31:42.323843,23-13_manual-t,success,12,1892,838,0.0182
2026-02-10T01:32:00.430548,23-14_manual-t,success,12,1892,816,0.0179
2026-02-10T01:32:18.161257,23-15_manual-t,success,12,1892,829,0.0181
2026-02-10T01:32:28.111083,23-165_manual-t,success,8,1753,509,0.0129
2026-02-10T01:32:39.136316,23-166_manual-t,success,8,1753,516,0.0130
2026-02-10T01:32:56.149781,23-167_manual-t,success,12,1892,781,0.0174
2026-02-10T01:33:12.931154,23-168_manual-t,success,12,1892,752,0.0170
2026-02-10T01:33:29.928998,23-168a_manual-t,success,12,1893,768,0.0172
2026-02-10T01:33:47.974119,23-169_manual-t,success,12,1892,788,0.0175
2026-02-10T01:34:04.751307,23-16_manual-t,success,12,1892,864,0.0186
2026-02-10T01:34:23.511711,23-170_manual-t,success,12,1892,873,0.0188
2026-02-10T01:34:38.955099,23-171_manual-t,success,12,1892,807,0.0178
2026-02-10T01:34:53.502090,23-172_manual-t,success,12,1892,791,0.0175
2026-02-10T01:35:08.482720,23-173_manual-t,success,12,1892,838,0.0182
2026-02-10T01:35:23.401040,23-173a_manual-t,success,12,1893,785,0.0175
2026-02-10T01:35:40.091574,23-174_manual-t,success,12,1892,817,0.0179
2026-02-10T01:35:56.991136,23-175_manual-t,success,12,1892,814,0.0179
2026-02-10T01:36:15.945566,23-176_manual-t,success,12,1892,935,0.0197
2026-02-10T01:36:32.849540,23-177_manual-t,success,12,1892,791,0.0175
2026-02-10T01:36:45.014582,23-178_manual-t,success,12,1892,631,0.0151
2026-02-10T01:37:01.710352,23-179_manual-t,success,12,1892,850,0.0184
2026-02-10T01:37:12.053115,23-17_manual-t,success,8,1753,505,0.0128
2026-02-10T01:37:28.763648,23-180_manual-t,success,12,1892,829,0.0181
2026-02-10T01:37:47.281338,23-181_manual-t,success,12,1892,899,0.0192
2026-02-10T01:37:58.613603,23-182_manual-t,success,10,1760,584,0.0140
2026-02-10T01:38:07.090323,23-183_manual-t,success,8,1753,442,0.0119
2026-02-10T01:38:22.618584,23-184_manual-t,success,12,1892,796,0.0176
2026-02-10T01:38:38.281863,23-185_manual-t,success,12,1892,771,0.0172
2026-02-10T01:38:55.263819,23-186_manual-t,success,12,1892,827,0.0181
2026-02-10T01:39:11.478649,23-187_manual-t,success,12,1892,830,0.0181
2026-02-10T01:39:28.847653,23-188_manual-t,success,12,1892,798,0.0176
2026-02-10T01:39:45.564300,23-18_manual-t,success,12,1892,795,0.0176
2026-02-10T01:40:01.748562,23-19_manual-t,success,12,1892,809,0.0178
2026-02-10T01:40:19.466054,23-20_manual-t,success,12,1892,880,0.0189
2026-02-10T01:40:36.661429,23-21_manual-t,success,12,1892,855,0.0185
2026-02-10T01:40:52.365958,23-22_manual-t,success,12,1892,738,0.0167
2026-02-10T01:41:03.596019,23-300_manual-t,success,8,1753,520,0.0131
2026-02-10T01:41:13.058101,23-301_manual-t,success,8,1753,503,0.0128
2026-02-10T01:41:29.615574,23-302_manual-t,success,12,1892,729,0.0166
2026-02-10T01:41:44.555835,23-303_manual-t,success,12,1892,710,0.0163
2026-02-10T01:42:00.699276,23-304_manual-t,success,12,1892,770,0.0172
2026-02-10T01:42:18.835524,23-305_manual-t,success,12,1892,844,0.0183
2026-02-10T01:42:38.420634,23-306_manual-t,success,12,1892,850,0.0184
2026-02-10T01:42:54.604288,23-307_manual-t,success,12,1892,804,0.0177
2026-02-10T01:43:12.548119,23-308_manual-t,success,12,1892,853,0.0185
2026-02-10T01:43:26.618436,23-309_manual-t,success,12,1892,808,0.0178
2026-02-10T01:43:45.621200,23-310_manual-t,success,12,1892,928,0.0196
2026-02-10T01:44:00.553749,23-311_manual-t,success,12,1892,790,0.0175
2026-02-10T01:44:15.618313,23-312_manual-t,success,12,1892,794,0.0176
2026-02-10T01:44:33.324134,23-313_manual-t,success,12,1892,828,0.0181
2026-02-10T01:44:51.123581,23-314_manual-t,success,12,1892,778,0.0173
2026-02-10T01:45:07.639052,23-315_manual-t,success,12,1892,751,0.0169
2026-02-10T01:45:24.831657,23-316_manual-t,success,12,1892,893,0.0191
2026-02-10T01:45:44.915567,23-317_manual-t,success,12,1892,884,0.0189
2026-02-10T01:46:01.294503,23-318_manual-t,success,12,1892,797,0.0176
2026-02-10T01:46:18.698790,23-319_manual-t,success,12,1892,856,0.0185
2026-02-10T01:46:29.245968,23-320_manual-t,success,8,1753,527,0.0132
2026-02-10T01:46:44.712593,23-321_manual-t,success,12,1892,832,0.0182
2026-02-10T01:47:02.955493,23-322_manual-t,success,12,1892,889,0.0190
2026-02-10T01:47:20.364891,23-323_manual-t,success,12,1892,857,0.0185
2026-02-10T01:47:35.195076,23-324_manual-t,success,12,1892,758,0.0170
2026-02-10T01:47:43.285663,25-00-index-a_gear-shi,success,6,1749,373,0.0108
2026-02-10T01:47:54.139466,25-01_gear-shi,success,8,1756,555,0.0136
2026-02-10T01:48:03.766654,25-02_gear-shi,success,8,1756,476,0.0124
2026-02-10T01:48:16.989212,25-03_gear-shi,success,12,1895,683,0.0159
2026-02-10T01:48:31.412751,25-04_gear-shi,success,12,1895,685,0.0160
2026-02-10T01:48:48.519920,25-05_gear-shi,success,12,1895,807,0.0178
2026-02-10T01:49:01.429880,25-06_gear-shi,success,12,1895,712,0.0164
2026-02-10T01:49:14.533880,25-07_gear-shi,success,12,1895,705,0.0163
2026-02-10T01:49:30.287524,25-08_gear-shi,success,12,1895,766,0.0172
2026-02-10T01:49:49.243825,25-09_gear-shi,success,12,1895,822,0.0180
2026-02-10T01:50:05.841212,25-10_gear-shi,success,12,1895,795,0.0176
2026-02-10T01:50:21.810814,25-11_gear-shi,success,12,1895,752,0.0170
2026-02-10T01:50:36.354230,25-12_gear-shi,success,12,1895,705,0.0163
2026-02-10T01:50:52.225139,25-13_gear-shi,success,12,1895,735,0.0167
2026-02-10T01:51:02.950679,25-14_gear-shi,success,12,1895,648,0.0154
2026-02-10T01:51:11.936482,25-15_gear-shi,success,8,1756,441,0.0119
2026-02-10T01:51:21.512042,25-16_gear-shi,success,8,1756,511,0.0129
2026-02-10T01:51:34.813841,25-17_gear-shi,success,12,1895,639,0.0153
2026-02-10T01:51:50.598843,25-18_gear-shi,success,12,1895,729,0.0166
2026-02-10T01:52:06.140271,25-19_gear-shi,success,12,1895,736,0.0167
2026-02-10T01:52:21.829669,25-20_gear-shi,success,12,1895,734,0.0167
2026-02-10T01:52:36.884700,25-21_gear-shi,success,12,1895,704,0.0162
2026-02-10T01:52:49.891874,25-22_gear-shi,success,12,1895,711,0.0163
2026-02-10T01:52:57.874673,26-00-index-a_propello,success,6,1748,387,0.0110
2026-02-10T01:53:19.597279,26-01_propello,success,12,1894,915,0.0194
2026-02-10T01:53:39.676973,26-01a_propello,success,12,1895,964,0.0201
2026-02-10T01:53:55.632617,26-02_propello,success,12,1894,775,0.0173
2026-02-10T01:54:11.000248,26-03_propello,success,12,1894,738,0.0168
2026-02-10T01:54:28.679389,26-04_propello,success,12,1894,828,0.0181
2026-02-10T01:54:46.531857,26-05_propello,success,12,1894,786,0.0175
2026-02-10T01:55:03.942867,26-06_propello,success,12,1894,808,0.0178
2026-02-10T01:55:20.829716,26-07_propello,success,12,1894,781,0.0174
2026-02-10T01:55:38.349338,26-08_propello,success,12,1894,841,0.0183
2026-02-10T01:55:51.932576,26-09_propello,success,12,1894,711,0.0163
2026-02-10T01:56:10.584748,26-10_propello,success,12,1894,815,0.0179
2026-02-10T01:56:24.080432,26-11_propello,success,12,1894,694,0.0161
2026-02-10T01:56:39.779931,26-12_propello,success,12,1894,771,0.0172
2026-02-10T01:56:52.335080,26-13_propello,success,12,1894,723,0.0165
2026-02-10T01:57:07.348334,26-14_propello,success,12,1894,754,0.0170
2026-02-10T01:57:25.370959,26-15_propello,success,10,1792,759,0.0168
2026-02-10T01:57:42.536217,26-16_propello,success,10,1792,700,0.0159
2026-02-10T01:57:51.061683,31-00-index-a_front-ax,success,6,1747,405,0.0113
2026-02-10T01:57:59.192223,31-00-index-b_front-ax,success,6,1747,412,0.0114
2026-02-10T01:58:06.084314,31-00-index-c_front-ax,success,4,1747,308,0.0099
2026-02-10T01:58:17.589523,31-01_front-ax,success,8,1754,544,0.0134
2026-02-10T01:58:34.490154,31-02_front-ax,success,12,1893,770,0.0172
2026-02-10T01:58:51.895032,31-03_front-ax,success,12,1893,827,0.0181
2026-02-10T01:59:07.372676,31-04_front-ax,success,12,1893,686,0.0160
2026-02-10T01:59:23.162853,31-05_1_front-ax,success,12,1895,745,0.0169
2026-02-10T01:59:37.362753,31-05_2_front-ax,success,12,1895,697,0.0161
2026-02-10T01:59:50.571759,31-05_front-ax,success,12,1893,714,0.0164
2026-02-10T02:00:02.581814,31-06_1_front-ax,success,12,1895,605,0.0148
2026-02-10T02:00:18.331140,31-06_front-ax,success,12,1893,789,0.0175
2026-02-10T02:00:37.271074,31-07_front-ax,success,12,1893,856,0.0185
2026-02-10T02:00:52.842201,31-08_front-ax,success,12,1893,798,0.0176
2026-02-10T02:01:10.166628,31-09_1_front-ax,success,12,1895,844,0.0183
2026-02-10T02:01:23.966811,31-09_2_front-ax,success,12,1895,766,0.0172
2026-02-10T02:01:37.282272,31-09_front-ax,success,11,1893,714,0.0164
2026-02-10T02:01:50.289567,31-10_1_front-ax,success,12,1895,765,0.0172
2026-02-10T02:02:07.100470,31-10_front-ax,success,12,1893,788,0.0175
2026-02-10T02:02:26.019095,31-11_1_front-ax,success,12,1895,889,0.0190
2026-02-10T02:02:37.910786,31-11_2_front-ax,success,12,1895,726,0.0166
2026-02-10T02:02:55.626143,31-11_front-ax,success,12,1893,809,0.0178
2026-02-10T02:03:05.145439,31-12_front-ax,success,8,1754,477,0.0124
2026-02-10T02:03:24.520519,31-13_front-ax,success,12,1893,861,0.0186
2026-02-10T02:03:44.422822,31-14_front-ax,success,12,1893,883,0.0189
2026-02-10T02:04:01.106837,31-15_front-ax,success,12,1893,828,0.0181
2026-02-10T02:04:17.663377,31-16_1_front-ax,success,12,1895,719,0.0165
2026-02-10T02:04:29.114664,31-16_2_front-ax,success,5,1804,618,0.0147
2026-02-10T02:04:41.816567,31-16_3_front-ax,success,10,1804,685,0.0157
2026-02-10T02:04:53.190096,31-16_4_front-ax,success,5,1804,602,0.0144
2026-02-10T02:05:12.576468,31-16_front-ax,success,12,1893,842,0.0183
2026-02-10T02:05:25.751599,31-17_front-ax,success,12,1893,682,0.0159
2026-02-10T02:05:40.811279,31-18_front-ax,success,10,1790,682,0.0156
2026-02-10T02:05:57.836435,31-19_front-ax,success,10,1790,798,0.0173
2026-02-10T02:06:11.004271,31-20_front-ax,success,10,1790,621,0.0147
2026-02-10T02:06:23.501350,31-21_front-ax,success,10,1804,600,0.0144
2026-02-10T02:19:30.872153,31-22_front-ax,success,12,1893,757,0.0170
2026-02-10T02:19:48.567119,31-23_front-ax,success,12,1893,888,0.0190
2026-02-10T02:20:03.437795,31-24_front-ax,success,12,1893,792,0.0176
2026-02-10T02:20:16.604950,31-25_front-ax,success,12,1893,790,0.0175
2026-02-10T05:04:22.249148,31-26_front-ax,success,12,1893,800,0.0177
2026-02-10T05:04:38.211188,31-27_front-ax,success,12,1893,811,0.0178
2026-02-10T07:03:16.849640,31-28_front-ax,success,12,1893,945,0.0199
2026-02-10T07:03:34.207119,31-29_front-ax,success,12,1893,894,0.0191
2026-02-10T08:01:23.731533,31-30_front-ax,success,12,1893,989,0.0205
2026-02-10T08:01:40.297326,31-31_front-ax,success,12,1893,792,0.0176
2026-02-10T08:01:57.966557,31-32_front-ax,success,12,1893,821,0.0180
2026-02-10T08:02:13.466124,31-33_front-ax,success,12,1893,692,0.0161
2026-02-10T08:02:29.059382,31-34_front-ax,success,12,1893,765,0.0172
2026-02-10T08:02:45.982978,31-35_front-ax,success,12,1893,773,0.0173
2026-02-10T08:03:03.251393,31-36_front-ax,success,12,1893,831,0.0181
2026-02-10T08:03:20.259363,31-37_front-ax,success,12,1893,780,0.0174
2026-02-10T08:03:32.664416,31-38_front-ax,success,10,1804,675,0.0155
2026-02-10T08:03:48.816821,31-39_front-ax,success,12,1893,820,0.0180
2026-02-10T08:04:09.317940,31-40_front-ax,success,12,1893,932,0.0197
2026-02-10T08:04:21.322165,31-41_front-ax,success,10,1804,599,0.0144
2026-02-10T08:04:35.299250,31-42_front-ax,success,10,1804,680,0.0156
2026-02-10T08:04:52.751159,31-43_front-ax,success,12,1893,873,0.0188
2026-02-10T08:05:04.511690,31-44_front-ax,success,8,1754,532,0.0132
2026-02-10T08:05:20.595030,31-45_front-ax,success,12,1893,806,0.0178
2026-02-10T08:05:36.949232,31-46_front-ax,success,12,1893,854,0.0185
2026-02-10T08:05:52.122783,31-47_front-ax,success,12,1893,793,0.0176
2026-02-10T08:06:04.603305,31-48_front-ax,success,12,1893,716,0.0164
2026-02-10T08:06:12.839575,33-00-index-a_rear-axl,success,6,1881,390,0.0115
2026-02-10T08:06:32.840297,33-00_1_rear-axl,success,12,2029,859,0.0190
2026-02-10T08:06:43.951020,33-00_2_rear-axl,success,8,1937,501,0.0133
2026-02-10T08:06:55.417849,33-00_rear-axl,success,8,1887,520,0.0135
2026-02-10T08:07:09.032289,33-01_1_rear-axl,success,12,2029,682,0.0163
2026-02-10T08:07:28.006685,33-01_rear-axl,success,12,2027,821,0.0184
2026-02-10T08:07:43.790498,33-02_rear-axl,success,12,2027,743,0.0172
2026-02-10T08:07:58.528450,33-03_rear-axl,success,12,2027,733,0.0171
2026-02-10T08:08:15.100912,33-04_rear-axl,success,12,2027,823,0.0184
2026-02-10T08:08:34.387794,33-05_rear-axl,success,12,2027,851,0.0188
2026-02-10T08:08:51.487799,33-06_rear-axl,success,12,2027,835,0.0186
2026-02-10T08:09:06.301215,33-07_rear-axl,success,12,2027,678,0.0163
2026-02-10T08:09:23.252104,33-08_rear-axl,success,12,2027,793,0.0180
2026-02-10T08:09:39.926265,33-09_rear-axl,success,12,2027,783,0.0178
2026-02-10T08:09:51.282678,33-10_rear-axl,success,8,1887,537,0.0137
2026-02-10T08:10:02.477060,33-11_rear-axl,success,8,1887,578,0.0143
2026-02-10T08:10:21.220742,33-13_rear-axl,success,12,2027,888,0.0194
2026-02-10T08:10:38.643387,33-14_rear-axl,success,12,2027,939,0.0202
2026-02-10T08:10:55.891124,33-15_rear-axl,success,12,2027,908,0.0197
2026-02-10T08:11:13.483098,33-16_rear-axl,success,12,2027,812,0.0183
2026-02-10T08:11:28.263044,33-17_rear-axl,success,12,2027,687,0.0164
2026-02-10T08:11:42.996848,33-18_rear-axl,success,10,1923,662,0.0157
2026-02-10T08:11:51.852444,34-00-index-a_brakes,success,6,1745,412,0.0114
2026-02-10T08:12:00.077751,34-00-index-b_brakes,success,6,1745,417,0.0115
2026-02-10T08:12:07.920928,34-00-index-c_brakes,success,6,1745,353,0.0105
2026-02-10T08:12:27.497948,34-01_brakes,success,12,1891,830,0.0181
2026-02-10T08:12:51.766909,34-02_brakes,success,12,1891,791,0.0175
2026-02-10T08:13:15.055034,34-03_brakes,success,12,1891,936,0.0197
2026-02-10T08:13:32.157901,34-04_brakes,success,12,1891,791,0.0175
2026-02-10T08:13:50.484384,34-05_brakes,success,12,1891,832,0.0182
2026-02-10T08:14:08.201552,34-06_brakes,success,12,1891,764,0.0171
2026-02-10T08:14:22.875371,34-07_brakes,success,12,1891,740,0.0168
2026-02-10T08:14:39.038695,34-08_brakes,success,12,1891,746,0.0169
2026-02-10T08:14:54.911507,34-09_brakes,success,12,1891,716,0.0164
2026-02-10T08:15:11.119020,34-10_brakes,success,12,1891,775,0.0173
2026-02-10T08:15:22.110733,34-10a_brakes,success,8,1753,509,0.0129
2026-02-10T08:15:38.663039,34-11_brakes,success,12,1891,802,0.0177
2026-02-10T08:15:57.873344,34-12_brakes,success,12,1891,917,0.0194
2026-02-10T08:16:16.238902,34-13_brakes,success,12,1891,876,0.0188
2026-02-10T08:16:32.539278,34-14_brakes,success,12,1891,720,0.0165
2026-02-10T08:16:49.433616,34-15_brakes,success,12,1891,805,0.0177
2026-02-10T08:17:03.458591,34-16_brakes,success,12,1891,787,0.0175
2026-02-10T08:17:19.457563,34-17_brakes,success,12,1891,752,0.0170
2026-02-10T08:17:33.741868,34-18_brakes,success,12,1891,783,0.0174
2026-02-10T08:17:49.536058,34-19_brakes,success,12,1891,789,0.0175
2026-02-10T08:18:06.168286,34-20_brakes,success,12,1891,787,0.0175
2026-02-10T08:18:22.656504,34-21_brakes,success,10,1789,660,0.0153
2026-02-10T08:18:41.649814,34-22_brakes,success,10,1789,816,0.0176
2026-02-10T08:18:57.078635,34-23_brakes,success,10,1789,692,0.0157
2026-02-10T08:19:12.355290,34-24_brakes,success,10,1789,681,0.0156
2026-02-10T08:19:28.950277,34-25_brakes,success,8,1753,667,0.0153
2026-02-10T08:19:41.931941,34-26_brakes,success,6,1741,501,0.0127
2026-02-10T08:19:51.449137,34-27_brakes,success,8,1753,492,0.0126
2026-02-10T08:20:15.009145,34-28_brakes,success,12,1891,963,0.0201
2026-02-10T08:20:31.593145,34-29_brakes,success,12,1891,794,0.0176
2026-02-10T08:20:50.490419,34-30_brakes,success,12,1891,829,0.0181
2026-02-10T08:21:05.389349,34-31_brakes,success,12,1891,682,0.0159
2026-02-10T08:21:28.471981,34-31a_brakes,success,12,1892,1032,0.0212
2026-02-10T08:21:43.596359,34-31b_brakes,success,12,1892,699,0.0162
2026-02-10T08:22:01.929488,34-31c_brakes,success,12,1892,890,0.0190
2026-02-10T08:22:19.228168,34-32_brakes,success,12,1891,785,0.0174
2026-02-10T08:22:32.739392,34-33_brakes,success,12,1891,735,0.0167
2026-02-10T08:22:43.537548,34-34_brakes,success,10,1741,554,0.0135
2026-02-10T08:22:56.265708,34-34a_brakes,success,10,1742,636,0.0148
2026-02-10T08:23:08.754500,34-34b_brakes,success,10,1742,624,0.0146
2026-02-10T08:23:22.150861,34-34c_brakes,success,9,1742,570,0.0138
2026-02-10T08:23:39.453165,34-35_brakes,success,10,1789,756,0.0167
2026-02-10T08:23:57.447449,34-36_brakes,success,10,1789,792,0.0172
2026-02-10T08:24:11.160545,34-37_brakes,success,10,1789,638,0.0149
2026-02-10T08:24:31.954382,34-38_brakes,success,10,1789,816,0.0176
2026-02-10T08:24:48.844578,34-39_brakes,success,10,1789,659,0.0153
2026-02-10T08:25:08.151685,34-40_brakes,success,10,1789,772,0.0169
2026-02-10T08:25:23.058846,34-41_brakes,success,10,1789,621,0.0147
2026-02-10T08:25:40.674836,34-42_brakes,success,10,1789,745,0.0165
2026-02-10T08:25:57.455591,34-43_brakes,success,10,1789,665,0.0153
2026-02-10T08:26:13.946236,34-44_brakes,success,10,1789,682,0.0156
2026-02-10T08:26:32.994515,34-45_brakes,success,10,1789,840,0.0180
2026-02-10T08:26:40.313827,35-00-index-a_pedals,success,6,1745,372,0.0108
2026-02-10T08:26:50.464697,35-01_pedals,success,8,1753,507,0.0129
2026-02-10T08:27:03.813380,35-02_pedals,success,8,1753,452,0.0120
2026-02-10T08:27:21.219023,35-03_pedals,success,12,1891,779,0.0174
2026-02-10T08:27:36.433857,35-04_pedals,success,12,1891,737,0.0167
